Name, Size, Age, Color, Breed
Cjhsr,9,63,black,Ukrainian Ironbelly
Fkemucw,17,63,blue,Ukrainian Ironbelly
Ofefbi,2,63,red,Ukrainian Ironbelly
Egdmytv,14,64,red,Antipodean Opaleye
Esaoyb,7,64,white,Antipodean Opaleye
Fbc,16,64,red,Antipodean Opaleye
Hiqyoi,10,64,white,Antipodean Opaleye
Klcnuk,16,64,blue,Antipodean Opaleye
Cijyohri,18,64,blue,Chinese Fireball
Ofegh,20,64,red,Chinese Fireball
Kpmnopy,14,64,white,Common Welsh Green
Lgofp,2,64,red,Common Welsh Green
Luhffrow,9,64,white,Common Welsh Green
Plv,18,64,white,Common Welsh Green
Prenao,17,64,black,Common Welsh Green
Qtwrf,11,64,red,Common Welsh Green
Rhxaeygy,2,64,blue,Common Welsh Green
Rxxantqh,8,64,red,Common Welsh Green
Sladgaq,16,64,white,Common Welsh Green
Ytffjat,18,64,black,Common Welsh Green
Cvgobjq,6,64,white,Hebridean Black
Dji,15,64,black,Hungarian Horntail
Qnjwav,15,64,red,Hungarian Horntail
Idmabmiw,10,64,blue,Norwegian Ridgeback
Tgfo,12,64,blue,Norwegian Ridgeback
Wvf,13,64,blue,Norwegian Ridgeback
Xpdfo,19,64,white,Norwegian Ridgeback
Ithxcxqt,12,64,red,Peruvian Vipertooth
Nxv,7,64,black,Peruvian Vipertooth
Qmiegxx,14,64,blue,Peruvian Vipertooth
Uypp,15,64,blue,Peruvian Vipertooth
Wbgnfr,2,64,red,Peruvian Vipertooth
Bjjtq,15,64,black,Romanian Longhorn
Jckbm,4,64,black,Romanian Longhorn
Meh,6,64,black,Romanian Longhorn
Naw,6,64,blue,Romanian Longhorn
Ncolo,18,64,red,Romanian Longhorn
Wuw,13,64,red,Romanian Longhorn
Nplg,11,64,white,Swedish Short-Snout
Qhtynd,18,64,black,Swedish Short-Snout
Tcj,16,64,red,Swedish Short-Snout
Qjmjsx,10,64,blue,Ukrainian Ironbelly
Wrarxadu,10,64,white,Ukrainian Ironbelly
Yvrybrn,11,64,blue,Ukrainian Ironbelly
Bmciya,16,65,blue,Antipodean Opaleye
Jlefpbir,6,65,red,Antipodean Opaleye
Vco,12,65,red,Antipodean Opaleye
Fys,1,65,blue,Chinese Fireball
Hma,6,65,black,Chinese Fireball
Ptohmyt,18,65,black,Chinese Fireball
Tjyke,16,65,red,Chinese Fireball
Pjmtyb,14,65,white,Common Welsh Green
Srdloh,2,65,black,Common Welsh Green
Fry,14,65,black,Hebridean Black
Fry,14,65,black,Hebridean Black
Pkd,7,65,red,Hebridean Black
Praakxkh,17,65,black,Hebridean Black
Yuavkg,0,65,blue,Hebridean Black
Oha,7,65,black,Hungarian Horntail
Ohmnmuky,15,65,black,Hungarian Horntail
Pgnqep,17,65,white,Hungarian Horntail
Qnpx,9,65,red,Hungarian Horntail
Vkivi,4,65,black,Hungarian Horntail
Wtcqt,9,65,red,Hungarian Horntail
Tjpl,19,65,black,Norwegian Ridgeback
Utc,6,65,black,Norwegian Ridgeback
Wflltna,6,65,black,Norwegian Ridgeback
Ahpcgfe,20,65,blue,Peruvian Vipertooth
Bavsd,20,65,red,Peruvian Vipertooth
Easdbdq,5,65,black,Peruvian Vipertooth
Fgauay,9,65,black,Peruvian Vipertooth
Jxjchjoo,9,65,black,Peruvian Vipertooth
Mmxp,17,65,blue,Peruvian Vipertooth
Rnpbrt,7,65,blue,Peruvian Vipertooth
Sppqxcu,4,65,black,Peruvian Vipertooth
Fyghkkl,1,65,red,Romanian Longhorn
Glhrxidx,2,65,red,Romanian Longhorn
Olofkcss,3,65,red,Romanian Longhorn
Xbec,18,65,white,Romanian Longhorn
Beve,6,65,black,Swedish Short-Snout
Blo,11,65,blue,Swedish Short-Snout
Nbjfj,11,65,blue,Swedish Short-Snout
Pegguhys,8,65,black,Swedish Short-Snout
Benni,6,65,white,Ukrainian Ironbelly
Ekuhylm,19,65,white,Ukrainian Ironbelly
Irvu,6,65,black,Ukrainian Ironbelly
Koduaj,11,65,black,Ukrainian Ironbelly
Axje,7,66,white,Antipodean Opaleye
Ldrhfefp,12,66,blue,Antipodean Opaleye
Pffxehp,10,66,blue,Antipodean Opaleye
Uegnrg,8,66,blue,Antipodean Opaleye
Uqkj,19,66,white,Antipodean Opaleye
Ccpvb,20,66,blue,Chinese Fireball
Lbvaosm,4,66,black,Chinese Fireball
Lljcjkef,9,66,blue,Chinese Fireball
Sjdoinio,17,66,black,Chinese Fireball
Wmswraxc,3,66,white,Chinese Fireball
Wwhpyut,20,66,white,Chinese Fireball
Drxbsjj,7,66,black,Common Welsh Green
Dykiapye,7,66,black,Common Welsh Green
Fawvbfp,12,66,blue,Common Welsh Green
Jhykbh,11,66,red,Common Welsh Green
Jwkvibj,9,66,white,Common Welsh Green
Oxcijd,11,66,blue,Common Welsh Green
Rahs,8,66,blue,Common Welsh Green
Gaxwq,11,66,black,Hebridean Black
Glesunjf,5,66,black,Hebridean Black
Jvrltsr,18,66,black,Hebridean Black
Svsjbyg,13,66,black,Hebridean Black
Ahn,4,66,blue,Hungarian Horntail
Fixdyh,1,66,blue,Hungarian Horntail
Hektfx,5,66,red,Hungarian Horntail
Qryikglg,14,66,black,Hungarian Horntail
Fcy,17,66,white,Norwegian Ridgeback
Jgqikjf,5,66,white,Norwegian Ridgeback
Lhsexu,6,66,black,Norwegian Ridgeback
Mkxadk,8,66,black,Norwegian Ridgeback
Ytd,4,66,blue,Norwegian Ridgeback
Hws,10,66,blue,Peruvian Vipertooth
Jgpx,16,66,blue,Peruvian Vipertooth
Kjuiu,12,66,white,Peruvian Vipertooth
Ummjlo,12,66,white,Peruvian Vipertooth
Beewbx,18,66,blue,Romanian Longhorn
Dwa,16,66,black,Romanian Longhorn
Kedaimkv,17,66,blue,Romanian Longhorn
Lnfwld,12,66,red,Romanian Longhorn
Migeiswh,20,66,blue,Romanian Longhorn
Qdjo,11,66,blue,Romanian Longhorn
Rbh,4,66,red,Romanian Longhorn
Wbsijvr,18,66,white,Romanian Longhorn
Xamduypm,5,66,black,Romanian Longhorn
Nxnkpr,11,66,red,Swedish Short-Snout
Axmdo,4,66,red,Ukrainian Ironbelly
Bmarlfap,6,66,blue,Ukrainian Ironbelly
Raby,16,66,red,Ukrainian Ironbelly
Ecwnp,15,67,white,Antipodean Opaleye
Hgwy,20,67,white,Antipodean Opaleye
Rvslbwj,16,67,red,Antipodean Opaleye
Wpfondvy,5,67,black,Antipodean Opaleye
Xyudx,13,67,red,Antipodean Opaleye
Dlwi,12,67,blue,Chinese Fireball
Kbvjumkv,11,67,blue,Chinese Fireball
Pcutjqx,11,67,black,Chinese Fireball
Vpivhjsh,13,67,blue,Chinese Fireball
Gfnmbx,14,67,black,Common Welsh Green
Fcdxja,3,67,black,Hebridean Black
Gfv,5,67,blue,Hebridean Black
Qjdlvyey,0,67,black,Hebridean Black
Txfvjg,7,67,black,Hebridean Black
Yxaumt,4,67,blue,Hebridean Black
Ihkk,11,67,white,Hungarian Horntail
Qve,5,67,blue,Hungarian Horntail
Rmjegs,11,67,red,Hungarian Horntail
Wvigei,18,67,white,Hungarian Horntail
Brbtkiun,3,67,white,Norwegian Ridgeback
Iev,9,67,red,Norwegian Ridgeback
Igobtdik,1,67,red,Norwegian Ridgeback
Treebpbm,11,67,white,Norwegian Ridgeback
Aqgqi,9,67,black,Peruvian Vipertooth
Bngiobw,10,67,red,Peruvian Vipertooth
Jpl,2,67,red,Peruvian Vipertooth
Kswta,9,67,black,Peruvian Vipertooth
Ltg,16,67,blue,Peruvian Vipertooth
Qaq,16,67,white,Peruvian Vipertooth
Ulgoomj,6,67,white,Peruvian Vipertooth
Fogexoqj,3,67,black,Romanian Longhorn
Iiebn,16,67,red,Romanian Longhorn
Aawa,15,67,blue,Swedish Short-Snout
Atetjw,0,67,black,Swedish Short-Snout
Ooytpvv,6,67,red,Swedish Short-Snout
Qghmibe,19,67,white,Swedish Short-Snout
Xvhht,0,67,red,Swedish Short-Snout
Bsyk,2,67,white,Ukrainian Ironbelly
Ldnsvot,0,67,black,Ukrainian Ironbelly
Mubqny,3,67,red,Ukrainian Ironbelly
Wpcby,18,67,blue,Ukrainian Ironbelly
Dhqaybes,16,68,black,Antipodean Opaleye
Ieswnhiv,19,68,red,Antipodean Opaleye
Kdbuimw,13,68,white,Antipodean Opaleye
Ndcdmtu,4,68,red,Antipodean Opaleye
Ohoag,2,68,red,Antipodean Opaleye
Pna,7,68,white,Antipodean Opaleye
Wla,13,68,blue,Antipodean Opaleye
Jjccqunc,14,68,black,Chinese Fireball
Ripu,20,68,blue,Chinese Fireball
Srpiukt,15,68,white,Chinese Fireball
Wruxpox,12,68,white,Chinese Fireball
Kkdpobmj,10,68,white,Common Welsh Green
Luvibji,17,68,blue,Common Welsh Green
Oktvslhd,5,68,black,Common Welsh Green
Qyyl,17,68,blue,Common Welsh Green
Rtkv,17,68,blue,Common Welsh Green
Uvy,15,68,red,Common Welsh Green
Xqhrex,2,68,red,Common Welsh Green
Cxhttsgv,20,68,white,Hebridean Black
Flrytfr,18,68,blue,Hebridean Black
Wpaklh,16,68,black,Hebridean Black
Xjiworke,6,68,black,Hebridean Black
Ysy,1,68,black,Hebridean Black
Aksjfbc,15,68,black,Hungarian Horntail
Cysgob,13,68,red,Hungarian Horntail
Ijdbhx,2,68,black,Hungarian Horntail
Llrrusn,17,68,red,Hungarian Horntail
Mwakrtfs,12,68,black,Hungarian Horntail
Ndbu,1,68,red,Hungarian Horntail
Rewgn,13,68,red,Hungarian Horntail
Tawol,9,68,black,Hungarian Horntail
Nyepera,20,68,blue,Norwegian Ridgeback
Rsiqg,17,68,black,Norwegian Ridgeback
Kuagwaf,13,68,red,Peruvian Vipertooth
Oafiunkm,15,68,blue,Peruvian Vipertooth
Ieehoh,2,68,blue,Romanian Longhorn
Oytxixqk,18,68,blue,Romanian Longhorn
Swnjuwsc,1,68,black,Romanian Longhorn
Wwjxiwgq,6,68,black,Romanian Longhorn
Hifuaeg,16,68,blue,Swedish Short-Snout
Gkwjlboy,13,68,red,Ukrainian Ironbelly
Hjcnd,16,68,blue,Ukrainian Ironbelly
Gmcprc,6,69,red,Antipodean Opaleye
Pjehqke,6,69,white,Antipodean Opaleye
Qnyetbx,6,69,red,Antipodean Opaleye
Twudcbsp,7,69,red,Antipodean Opaleye
Ybeyf,19,69,red,Antipodean Opaleye
Akiianei,7,69,blue,Chinese Fireball
Fwniqa,17,69,white,Chinese Fireball
Jsafobx,8,69,blue,Chinese Fireball
Lxpu,14,69,white,Chinese Fireball
Natv,6,69,blue,Chinese Fireball
Nheidri,8,69,red,Chinese Fireball
Tbn,17,69,black,Chinese Fireball
Xyfo,19,69,white,Chinese Fireball
Ducirb,15,69,white,Common Welsh Green
Dufq,14,69,blue,Common Welsh Green
Nklfn,11,69,red,Common Welsh Green
Nmkqhfb,8,69,blue,Common Welsh Green
Rfia,0,69,black,Common Welsh Green
Spyrep,9,69,red,Common Welsh Green
Tki,2,69,black,Common Welsh Green
Ciodj,9,69,black,Hebridean Black
Cxhrn,20,69,black,Hebridean Black
Itqnd,20,69,red,Hungarian Horntail
Jpkuxgmg,12,69,blue,Hungarian Horntail
Usvlknxh,9,69,blue,Hungarian Horntail
Femyky,20,69,blue,Norwegian Ridgeback
Iftbars,15,69,blue,Norwegian Ridgeback
Vhmwgb,11,69,white,Norwegian Ridgeback
Xxqy,20,69,black,Norwegian Ridgeback
Kie,0,69,white,Peruvian Vipertooth
Uerdq,12,69,black,Peruvian Vipertooth
Laewuo,7,69,black,Romanian Longhorn
Anjgdgfx,6,69,blue,Swedish Short-Snout
Bbt,10,69,blue,Swedish Short-Snout
Ddsfae,12,69,white,Swedish Short-Snout
Oaclybqw,18,69,blue,Swedish Short-Snout
Pweog,20,69,blue,Swedish Short-Snout
Wsaqrmf,7,69,blue,Swedish Short-Snout
Xgmofdms,4,69,blue,Swedish Short-Snout
Yxkn,11,69,white,Swedish Short-Snout
Fjqr,6,69,red,Ukrainian Ironbelly
Hqftjb,8,69,white,Ukrainian Ironbelly
Rcgbh,19,69,white,Ukrainian Ironbelly
Rvatnkol,16,69,blue,Ukrainian Ironbelly
Xotrqnwq,2,69,white,Ukrainian Ironbelly
Ceck,6,70,red,Antipodean Opaleye
Jbpwhe,5,70,red,Antipodean Opaleye
Kxkgsnmk,16,70,red,Antipodean Opaleye
Nhmhhjbr,17,70,white,Antipodean Opaleye
Yythtm,15,70,black,Antipodean Opaleye
Iccicy,9,70,black,Chinese Fireball
Kjxg,5,70,blue,Chinese Fireball
Pio,19,70,blue,Chinese Fireball
Umxjpke,5,70,black,Chinese Fireball
Dob,11,70,white,Common Welsh Green
Hklaqa,5,70,black,Common Welsh Green
Swyvnnw,5,70,blue,Common Welsh Green
Bjmxlx,8,70,blue,Hebridean Black
Pthak,20,70,black,Hebridean Black
Qism,17,70,white,Hebridean Black
Qjetntd,7,70,white,Hebridean Black
Eqjvumaa,10,70,white,Hungarian Horntail
Eya,2,70,blue,Hungarian Horntail
Fpqep,20,70,blue,Hungarian Horntail
Ipnstk,1,70,black,Hungarian Horntail
Sjod,15,70,white,Hungarian Horntail
Wfld,19,70,white,Hungarian Horntail
Aks,0,70,black,Norwegian Ridgeback
Eraypkdt,6,70,white,Norwegian Ridgeback
Pmshjel,6,70,white,Norwegian Ridgeback
Bpinea,10,70,red,Peruvian Vipertooth
Giaguff,5,70,black,Peruvian Vipertooth
Ibx,2,70,blue,Peruvian Vipertooth
Sicxkkog,12,70,blue,Peruvian Vipertooth
Sseo,14,70,blue,Peruvian Vipertooth
Stcf,9,70,blue,Peruvian Vipertooth
Fvusemns,4,70,black,Romanian Longhorn
Suejfk,15,70,white,Romanian Longhorn
Vjqmt,20,70,red,Romanian Longhorn
Yove,9,70,red,Romanian Longhorn
Ddov,6,70,black,Swedish Short-Snout
Jnfpmw,12,70,black,Ukrainian Ironbelly
Jyanqb,13,70,blue,Ukrainian Ironbelly
Pvgawym,10,70,blue,Ukrainian Ironbelly
Upitb,4,70,white,Ukrainian Ironbelly
Xagisbj,6,70,white,Ukrainian Ironbelly
Kcfky,5,71,red,Antipodean Opaleye
Qyjlhqpw,6,71,blue,Antipodean Opaleye
Viju,17,71,white,Antipodean Opaleye
Llcaou,15,71,white,Chinese Fireball
Qupuuoy,15,71,black,Chinese Fireball
Cxib,20,71,red,Common Welsh Green
Dbuwfw,12,71,white,Common Welsh Green
Fyiapfj,13,71,white,Common Welsh Green
Hdavbepq,9,71,white,Common Welsh Green
Vtobtuiy,12,71,black,Common Welsh Green
Kmuetcms,19,71,black,Hebridean Black
Nvfgvswb,3,71,black,Hebridean Black
Wbw,14,71,white,Hebridean Black
Dyju,14,71,white,Hungarian Horntail
Quglvbu,3,71,blue,Hungarian Horntail
Rlbhflf,7,71,blue,Hungarian Horntail
Duupe,1,71,white,Norwegian Ridgeback
Hmnek,18,71,black,Norwegian Ridgeback
Luhfwltw,6,71,white,Norwegian Ridgeback
Ngfq,16,71,white,Norwegian Ridgeback
Qif,4,71,black,Norwegian Ridgeback
Wbeqxbqp,11,71,white,Norwegian Ridgeback
Hvmsgb,12,71,white,Peruvian Vipertooth
Lllm,18,71,black,Peruvian Vipertooth
Lseeu,12,71,red,Peruvian Vipertooth
Dpnhgb,11,71,blue,Romanian Longhorn
Ealgmlmx,0,71,blue,Romanian Longhorn
Fmcxdmyb,18,71,black,Romanian Longhorn
Hwrrv,2,71,blue,Romanian Longhorn
Qhlertxl,11,71,blue,Romanian Longhorn
Emexed,20,71,blue,Swedish Short-Snout
Fqeoocy,12,71,red,Swedish Short-Snout
Rtu,4,71,black,Swedish Short-Snout
Vfn,15,71,blue,Swedish Short-Snout
Ymyf,18,71,blue,Swedish Short-Snout
Eiabmign,19,71,white,Ukrainian Ironbelly
Mqfwgd,13,71,black,Ukrainian Ironbelly
Vjug,5,71,red,Ukrainian Ironbelly
Alua,16,72,blue,Antipodean Opaleye
Fjpi,10,72,black,Antipodean Opaleye
Fquuj,2,72,white,Antipodean Opaleye
Gedyg,10,72,black,Antipodean Opaleye
Ggkjtknt,7,72,blue,Antipodean Opaleye
Vjuhnl,1,72,white,Chinese Fireball
Eflhfnug,17,72,black,Common Welsh Green
Rqiivms,10,72,blue,Common Welsh Green
Swfiib,7,72,black,Common Welsh Green
Gnbii,18,72,black,Hebridean Black
Hbqkk,18,72,red,Hebridean Black
Vsniydet,12,72,white,Hebridean Black
Dfdlsutk,0,72,white,Hungarian Horntail
Eij,10,72,blue,Hungarian Horntail
Wfrtbsv,6,72,red,Hungarian Horntail
Yvk,12,72,white,Hungarian Horntail
Atoxdqj,12,72,red,Norwegian Ridgeback
Jbyffme,6,72,black,Norwegian Ridgeback
Nxxeyqf,12,72,blue,Norwegian Ridgeback
Rssllkrd,11,72,white,Norwegian Ridgeback
Srdscseg,4,72,red,Norwegian Ridgeback
Uhdfxmc,4,72,black,Norwegian Ridgeback
Acwprn,18,72,white,Peruvian Vipertooth
Cpiumewe,4,72,red,Peruvian Vipertooth
Lchpulu,20,72,black,Peruvian Vipertooth
Qppbhf,19,72,white,Peruvian Vipertooth
Ypp,18,72,red,Peruvian Vipertooth
Aaymrhy,18,72,blue,Romanian Longhorn
Eqgqmw,15,72,blue,Romanian Longhorn
Wssrhcms,9,72,red,Romanian Longhorn
Xgqcoc,11,72,black,Romanian Longhorn
Yveqje,5,72,blue,Romanian Longhorn
Cebjdu,13,72,blue,Swedish Short-Snout
Cpcyaqg,13,72,red,Swedish Short-Snout
Gqequywk,2,72,white,Swedish Short-Snout
Hfoau,1,72,black,Swedish Short-Snout
Uafiwq,11,72,blue,Swedish Short-Snout
Xavegov,7,72,white,Swedish Short-Snout
Ajvoksuo,2,72,black,Ukrainian Ironbelly
Cbpmrhmj,4,72,black,Ukrainian Ironbelly
Wtanf,20,72,blue,Ukrainian Ironbelly
Aoc,0,73,black,Antipodean Opaleye
Fxofx,3,73,black,Antipodean Opaleye
Kdja,6,73,blue,Antipodean Opaleye
Vfkher,5,73,red,Antipodean Opaleye
Fsj,5,73,white,Chinese Fireball
Olcwi,6,73,black,Chinese Fireball
Silajoid,14,73,white,Chinese Fireball
Caf,1,73,blue,Common Welsh Green
Kerka,10,73,blue,Common Welsh Green
Mkydy,1,73,blue,Common Welsh Green
Wytgpyd,18,73,red,Hebridean Black
Biekvkp,4,73,blue,Hungarian Horntail
Igdrswcj,0,73,black,Hungarian Horntail
Omk,4,73,black,Hungarian Horntail
Ywudfjmk,18,73,red,Hungarian Horntail
Bbc,0,73,white,Norwegian Ridgeback
Bjdqgkve,7,73,blue,Norwegian Ridgeback
Kmc,3,73,black,Norwegian Ridgeback
Mmql,3,73,red,Norwegian Ridgeback
Tejp,7,73,red,Norwegian Ridgeback
Ueel,20,73,white,Norwegian Ridgeback
Hbi,19,73,white,Peruvian Vipertooth
Xiv,9,73,white,Peruvian Vipertooth
Xrmi,6,73,red,Peruvian Vipertooth
Awevms,18,73,white,Romanian Longhorn
Clthpwlc,8,73,black,Romanian Longhorn
Lbjhck,11,73,white,Romanian Longhorn
Ncjia,1,73,black,Romanian Longhorn
Puakvse,11,73,black,Romanian Longhorn
Ryywk,18,73,blue,Romanian Longhorn
Ups,6,73,white,Romanian Longhorn
Wslk,5,73,red,Romanian Longhorn
Yxgt,10,73,blue,Romanian Longhorn
Bfrie,19,73,white,Swedish Short-Snout
Dhjkhmd,16,73,black,Swedish Short-Snout
Eegpki,18,73,red,Swedish Short-Snout
Gax,7,73,blue,Swedish Short-Snout
Hybd,11,73,red,Swedish Short-Snout
Xqnfwjeo,0,73,black,Swedish Short-Snout
Ashaif,18,73,red,Ukrainian Ironbelly
Bfsdy,11,73,black,Ukrainian Ironbelly
Culpcxp,17,73,red,Ukrainian Ironbelly
Eyam,18,73,black,Ukrainian Ironbelly
Ied,15,73,red,Ukrainian Ironbelly
Ovaquhi,10,74,blue,Antipodean Opaleye
Owwy,5,74,blue,Antipodean Opaleye
Rhq,19,74,blue,Antipodean Opaleye
Xtfjd,4,74,black,Antipodean Opaleye
Jxnc,8,74,red,Chinese Fireball
Lxjimqa,4,74,white,Common Welsh Green
Qhb,19,74,black,Common Welsh Green
Duyvolk,12,74,white,Hebridean Black
Elqvdksf,17,74,red,Hebridean Black
Esqbleyq,9,74,red,Hebridean Black
Hhcjqbde,5,74,blue,Hebridean Black
Njd,3,74,blue,Hebridean Black
Odgapkqg,5,74,blue,Hebridean Black
Pvvk,19,74,white,Hebridean Black
Sifflv,7,74,white,Hebridean Black
Vlllbwds,19,74,blue,Hebridean Black
Eeleuk,0,74,black,Hungarian Horntail
Scma,18,74,blue,Hungarian Horntail
Yfao,15,74,white,Hungarian Horntail
Hdognuu,1,74,red,Norwegian Ridgeback
Hebu,11,74,blue,Norwegian Ridgeback
Hyitone,7,74,black,Norwegian Ridgeback
Itxknwud,3,74,blue,Norwegian Ridgeback
Orbi,7,74,red,Norwegian Ridgeback
Qwuvay,18,74,black,Norwegian Ridgeback
Xlkyvrw,13,74,blue,Norwegian Ridgeback
Ctucrx,9,74,black,Peruvian Vipertooth
Eswlb,15,74,red,Peruvian Vipertooth
Fnmgxe,2,74,white,Peruvian Vipertooth
Vnt,20,74,blue,Peruvian Vipertooth
Hudcnnt,4,74,blue,Romanian Longhorn
Itcfo,10,74,blue,Romanian Longhorn
Mrte,1,74,blue,Romanian Longhorn
Apx,6,74,black,Swedish Short-Snout
Apx,6,74,black,Swedish Short-Snout
Fkau,13,74,white,Swedish Short-Snout
Fkyy,15,74,red,Swedish Short-Snout
Iplkjnm,2,74,black,Swedish Short-Snout
Kah,8,74,red,Swedish Short-Snout
Oiqiqmf,13,74,black,Swedish Short-Snout
Pmm,16,74,black,Swedish Short-Snout
Tjqsa,13,74,white,Swedish Short-Snout
Vdcdha,5,74,black,Swedish Short-Snout
Wmkcwf,3,74,blue,Swedish Short-Snout
Ecfd,15,74,blue,Ukrainian Ironbelly
Fffihebp,11,74,white,Ukrainian Ironbelly
Ohjluhb,7,74,red,Ukrainian Ironbelly
Pwttmmt,2,74,blue,Ukrainian Ironbelly
Tcasxqvr,6,74,red,Ukrainian Ironbelly
Abxgtvy,0,75,white,Antipodean Opaleye
Cbeg,13,75,red,Antipodean Opaleye
Sfmtblmg,20,75,blue,Antipodean Opaleye
Pgyco,8,75,red,Chinese Fireball
Xjymwqk,19,75,blue,Chinese Fireball
Gsotx,18,75,blue,Common Welsh Green
Uwilsyi,20,75,white,Common Welsh Green
Uwx,15,75,black,Common Welsh Green
Vaqbf,18,75,black,Common Welsh Green
Ahlvqq,11,75,red,Hebridean Black
Ojjljkir,6,75,black,Hebridean Black
Ptspraty,7,75,black,Hebridean Black
Vmjyek,2,75,black,Hebridean Black
Xsyhfq,13,75,blue,Hebridean Black
Meaedx,3,75,red,Hungarian Horntail
Deuyvati,3,75,white,Norwegian Ridgeback
Rtxgkkh,0,75,red,Norwegian Ridgeback
Uichm,16,75,red,Norwegian Ridgeback
Uxpnc,9,75,white,Norwegian Ridgeback
Brovao,18,75,blue,Peruvian Vipertooth
Ckcg,20,75,black,Peruvian Vipertooth
Hggnyrxd,10,75,red,Peruvian Vipertooth
Lekgbpds,15,75,black,Peruvian Vipertooth
Muopkoue,11,75,blue,Peruvian Vipertooth
Qpoxjfuk,4,75,blue,Peruvian Vipertooth
Ccpbe,0,75,red,Romanian Longhorn
Fot,5,75,white,Romanian Longhorn
Fot,5,75,white,Romanian Longhorn
Gaxxfygi,7,75,black,Romanian Longhorn
Ibugs,7,75,black,Romanian Longhorn
Tqijg,16,75,black,Romanian Longhorn
Authwy,6,75,red,Swedish Short-Snout
Evhmsj,7,75,white,Ukrainian Ironbelly
Gnavfqnv,4,75,white,Ukrainian Ironbelly
Khacjrr,15,75,white,Ukrainian Ironbelly
Knbf,15,75,blue,Ukrainian Ironbelly
Ukaxmo,1,75,white,Ukrainian Ironbelly
Bnjxu,6,76,black,Antipodean Opaleye
Gdniinnf,7,76,red,Antipodean Opaleye
Gkslokqi,16,76,blue,Antipodean Opaleye
Mks,9,76,white,Antipodean Opaleye
Uiguxf,13,76,blue,Antipodean Opaleye
Vle,11,76,white,Antipodean Opaleye
Glqopyx,2,76,black,Chinese Fireball
Kduhob,17,76,blue,Chinese Fireball
Mxwve,12,76,white,Chinese Fireball
Dlnoglgh,12,76,black,Common Welsh Green
Ehnhneiu,19,76,red,Common Welsh Green
Epi,13,76,black,Common Welsh Green
Ihw,13,76,blue,Common Welsh Green
Qgcjkoc,18,76,blue,Common Welsh Green
Xbmlpp,13,76,white,Common Welsh Green
Vnpta,12,76,white,Hebridean Black
Dnoqeqx,15,76,blue,Hungarian Horntail
Hixrw,19,76,red,Hungarian Horntail
Nnujnsm,6,76,black,Hungarian Horntail
Vowt,17,76,red,Hungarian Horntail
Xns,5,76,white,Hungarian Horntail
Gnild,15,76,black,Norwegian Ridgeback
Ige,16,76,black,Norwegian Ridgeback
Ige,16,76,black,Norwegian Ridgeback
Nec,10,76,red,Norwegian Ridgeback
Raycgjha,12,76,white,Norwegian Ridgeback
Tvydujq,13,76,white,Norwegian Ridgeback
Bkrsssh,8,76,red,Peruvian Vipertooth
Cifhnq,5,76,black,Peruvian Vipertooth
Qgcecdf,13,76,white,Peruvian Vipertooth
Vecvn,15,76,white,Peruvian Vipertooth
Ebmxol,16,76,red,Romanian Longhorn
Geso,13,76,white,Romanian Longhorn
Nttngrn,14,76,black,Romanian Longhorn
Tnebs,8,76,red,Romanian Longhorn
Ybj,18,76,black,Romanian Longhorn
Jai,20,76,red,Swedish Short-Snout
Oaopu,1,76,red,Swedish Short-Snout
Qnevacc,16,76,white,Swedish Short-Snout
Tcjyidb,19,76,white,Swedish Short-Snout
Fhlapsy,5,76,black,Ukrainian Ironbelly
Hnxobv,3,76,blue,Ukrainian Ironbelly
Klp,12,76,black,Ukrainian Ironbelly
Wsicn,6,76,red,Ukrainian Ironbelly
Yimduq,20,76,white,Ukrainian Ironbelly
Cyajj,4,77,white,Antipodean Opaleye
Dwk,4,77,red,Antipodean Opaleye
Holys,8,77,red,Antipodean Opaleye
Myihor,14,77,red,Antipodean Opaleye
Qqwd,18,77,red,Antipodean Opaleye
Uouk,3,77,white,Antipodean Opaleye
Bcthb,8,77,blue,Chinese Fireball
Bsvjqy,17,77,red,Chinese Fireball
Gehfq,5,77,white,Chinese Fireball
Qimsje,13,77,black,Chinese Fireball
Wnbapx,3,77,black,Chinese Fireball
Dgkoq,9,77,red,Common Welsh Green
Miwgn,20,77,red,Common Welsh Green
Xrhpsl,13,77,red,Common Welsh Green
Alc,6,77,blue,Hebridean Black
Bctqfwi,4,77,white,Hebridean Black
Epexmyk,15,77,white,Hebridean Black
Gadrlvro,18,77,blue,Hebridean Black
Ntfq,18,77,red,Hebridean Black
Omgik,7,77,blue,Hebridean Black
Svppevji,11,77,blue,Hebridean Black
Tcfen,10,77,black,Hebridean Black
Xwppvwd,13,77,white,Hebridean Black
Fsdcmd,15,77,black,Hungarian Horntail
Kommqu,3,77,black,Hungarian Horntail
Ksxsvf,4,77,black,Hungarian Horntail
Osnfsc,5,77,white,Hungarian Horntail
Qaefc,12,77,black,Hungarian Horntail
Xtxts,7,77,white,Hungarian Horntail
Aovp,20,77,white,Norwegian Ridgeback
Exybgyk,5,77,blue,Norwegian Ridgeback
Iywal,7,77,black,Norwegian Ridgeback
Jffrnvdt,3,77,white,Norwegian Ridgeback
Pml,18,77,black,Norwegian Ridgeback
Bfhsiwak,0,77,black,Peruvian Vipertooth
Eylsnokf,2,77,red,Peruvian Vipertooth
Gtqtqdga,6,77,red,Peruvian Vipertooth
Krgv,16,77,white,Peruvian Vipertooth
Wpsgbeqq,16,77,black,Peruvian Vipertooth
